,source,text,retweet_count,favorite_count,is_retweet,id_str,date,time,hour,week,time_start,time_end,duration,listed_title,top_category,listed_location
122,TWITTER FOR IPHONE,.....ICE BORDER PATROL AND OUR MILITARY HAVE DONE A FANTASTIC JOB OF SECURING OUR SOUTHERN BORDER. A GREAT WALL WOULD BE HOWEVER A FAR EASIER &AMP; LESS EXPENSIVE SOLUTION. WE HAVE ALREADY BUILT LARGE NEW SECTIONS &AMP; FULLY RENOVATED OTHERS MAKING THEM LIKE NEW. THE DEMOCRATS.....,16117.0,74862.0,FALSE,1.07246E+18,2018-12-11,12:04:00,12,6.0,11:30:00,12:15:00,0.75,MEETING WITH THE SENATE MINORITY LEADER AND THE HOUSE SPEAKER-DESIGNATE,MEETING,OVAL OFFICE
123,TWITTER FOR IPHONE,DESPITE THE LARGE CARAVANS THAT WERE FORMING AND HEADING TO OUR COUNTRY PEOPLE HAVE NOT BEEN ABLE TO GET THROUGH OUR NEWLY BUILT WALLS MAKESHIFT WALLS &AMP; FENCES OR BORDER PATROL OFFICERS &AMP; MILITARY. THEY ARE NOW STAYING IN MEXICO OR GOING BACK TO THEIR ORIGINAL COUNTRIES.......,20287.0,93608.0,FALSE,1.07246E+18,2018-12-11,11:52:00,11,6.0,11:30:00,12:15:00,0.75,MEETING WITH THE SENATE MINORITY LEADER AND THE HOUSE SPEAKER-DESIGNATE,MEETING,OVAL OFFICE
124,TWITTER FOR IPHONE,....PEOPLE DO NOT YET REALIZE HOW MUCH OF THE WALL INCLUDING REALLY EFFECTIVE RENOVATION HAS ALREADY BEEN BUILT. IF THE DEMOCRATS DO NOT GIVE US THE VOTES TO SECURE OUR COUNTRY THE MILITARY WILL BUILD THE REMAINING SECTIONS OF THE WALL. THEY KNOW HOW IMPORTANT IT IS!,28478.0,119626.0,FALSE,1.07247E+18,2018-12-11,12:42:00,12,6.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
125,TWITTER FOR IPHONE,ANOTHER VERY BAD TERROR ATTACK IN FRANCE. WE ARE GOING TO STRENGTHEN OUR BORDERS EVEN MORE. CHUCK AND NANCY MUST GIVE US THE VOTES TO GET ADDITIONAL BORDER SECURITY!,36786.0,164069.0,FALSE,1.07283E+18,2018-12-12,12:34:00,12,6.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
126,TWITTER FOR IPHONE,THE DEMOCRATS AND PRESIDENT OBAMA GAVE IRAN 150 BILLION DOLLARS AND GOT NOTHING BUT THEY CAN’T GIVE 5 BILLION DOLLARS FOR NATIONAL SECURITY AND A WALL?,61295.0,194346.0,FALSE,1.07284E+18,2018-12-12,12:50:00,12,6.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
127,TWITTER FOR IPHONE,TODAY IT WAS MY HONOR TO WELCOME OUR NATION’S NEWLY ELECTED GOVERNORS TO THE @WHITEHOUSE! HTTPS://T.CO/LCPFIORGLP,10894.0,57220.0,FALSE,1.07331E+18,2018-12-13,20:24:00,20,6.0,17:30:00,20:30:00,3.0,EXECUTIVE TIME,EXECUTIVE_TIME,RESIDENCE
128,TWITTER MEDIA STUDIO,HAPPY 382ND BIRTHDAY @USNATIONALGUARD. OUR ENTIRE NATION IS FOREVER GRATEFUL FOR ALL YOU DO 24/7/365. WE LOVE YOU! #GUARD382 HTTPS://T.CO/XLOCXOFVMA,13301.0,60185.0,FALSE,1.07328E+18,2018-12-13,18:13:00,18,6.0,17:30:00,20:30:00,3.0,EXECUTIVE TIME,EXECUTIVE_TIME,RESIDENCE
129,TWITTER FOR IPHONE,JUST DID AN INTERVIEW WITH @HARRISFAULKNER ON @FOXNEWS AIRING NOW (1PME.) ENJOY!,7749.0,45955.0,FALSE,1.07328E+18,2018-12-13,18:00:00,18,6.0,17:30:00,20:30:00,3.0,EXECUTIVE TIME,EXECUTIVE_TIME,RESIDENCE
130,TWITTER FOR IPHONE,....SHE WILL PROBABLY BE GIVEN A PASS DESPITE THEIR TERRIBLE RATINGS. CONGRATULATIONS TO @RICHARDGRENELL OUR GREAT AMBASSADOR TO GERMANY FOR HAVING THE COURAGE TO TAKE THIS HORRIBLE ISSUE ON!,12691.0,56021.0,FALSE,1.07327E+18,2018-12-13,17:34:00,17,6.0,17:30:00,20:30:00,3.0,EXECUTIVE TIME,EXECUTIVE_TIME,RESIDENCE
131,TWITTER FOR IPHONE,IF IT WAS A CONSERVATIVE THAT SAID WHAT “CRAZED” MIKA BRZEZINSKI STATED ON HER SHOW YESTERDAY USING A CERTAIN HORRIBLE TERM THAT PERSON WOULD BE BANNED PERMANENTLY FROM TELEVISION....,20000.0,79385.0,FALSE,1.07327E+18,2018-12-13,17:34:00,17,6.0,17:30:00,20:30:00,3.0,EXECUTIVE TIME,EXECUTIVE_TIME,RESIDENCE
132,TWITTER FOR IPHONE,....GUILTY EVEN ON A CIVIL BASES. THOSE CHARGES WERE JUST AGREED TO BY HIM IN ORDER TO EMBARRASS THE PRESIDENT AND GET A MUCH REDUCED PRISON SENTENCE WHICH HE DID-INCLUDING THE FACT THAT HIS FAMILY WAS TEMPORARILY LET OFF THE HOOK. AS A LAWYER MICHAEL HAS GREAT LIABILITY TO ME!,1207.0,4213.0,FALSE,1.07321E+18,2018-12-13,13:34:00,13,6.0,12:45:00,13:45:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
133,TWITTER FOR IPHONE,THEY GAVE GENERAL FLYNN A GREAT DEAL BECAUSE THEY WERE EMBARRASSED BY THE WAY HE WAS TREATED - THE FBI SAID HE DIDN’T LIE AND THEY OVERRODE THE FBI. THEY WANT TO SCARE EVERYBODY INTO MAKING UP STORIES THAT ARE NOT TRUE BY CATCHING THEM IN THE SMALLEST OF MISSTATEMENTS. SAD!......,23898.0,96718.0,FALSE,1.07325E+18,2018-12-13,16:07:00,16,6.0,14:30:00,17:15:00,2.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
134,TWITTER FOR IPHONE,....GUILTY EVEN ON A CIVIL BASIS. THOSE CHARGES WERE JUST AGREED TO BY HIM IN ORDER TO EMBARRASS THE PRESIDENT AND GET A MUCH REDUCED PRISON SENTENCE WHICH HE DID-INCLUDING THE FACT THAT HIS FAMILY WAS TEMPORARILY LET OFF THE HOOK. AS A LAWYER MICHAEL HAS GREAT LIABILITY TO ME!,15633.0,73187.0,FALSE,1.07321E+18,2018-12-13,13:39:00,13,6.0,12:45:00,13:45:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
135,TWITTER FOR IPHONE,....STATED THAT I DID NOTHING WRONG WITH RESPECT TO CAMPAIGN FINANCE LAWS IF THEY EVEN APPLY BECAUSE THIS WAS NOT CAMPAIGN FINANCE. COHEN WAS GUILTY ON MANY CHARGES UNRELATED TO ME BUT HE PLEAD TO TWO CAMPAIGN CHARGES WHICH WERE NOT CRIMINAL AND OF WHICH HE PROBABLY WAS NOT...,16150.0,71477.0,FALSE,1.07321E+18,2018-12-13,13:25:00,13,6.0,12:45:00,13:45:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
136,TWITTER FOR IPHONE,I NEVER DIRECTED MICHAEL COHEN TO BREAK THE LAW. HE WAS A LAWYER AND HE IS SUPPOSED TO KNOW THE LAW. IT IS CALLED “ADVICE OF COUNSEL” AND A LAWYER HAS GREAT LIABILITY IF A MISTAKE IS MADE. THAT IS WHY THEY GET PAID. DESPITE THAT MANY CAMPAIGN FINANCE LAWYERS HAVE STRONGLY......,18105.0,78687.0,FALSE,1.07321E+18,2018-12-13,13:17:00,13,6.0,12:45:00,13:45:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
137,TWITTER FOR IPHONE,I OFTEN STATED “ONE WAY OR THE OTHER MEXICO IS GOING TO PAY FOR THE WALL.” THIS HAS NEVER CHANGED. OUR NEW DEAL WITH MEXICO (AND CANADA) THE USMCA IS SO MUCH BETTER THAN THE OLD VERY COSTLY &AMP; ANTI-USA NAFTA DEAL THAT JUST BY THE MONEY WE SAVE MEXICO IS PAYING FOR THE WALL!,27554.0,117678.0,FALSE,1.0732E+18,2018-12-13,12:38:00,12,6.0,12:30:00,12:45:00,0.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
138,TWITTER FOR IPHONE,WITCH HUNT!,23743.0,103418.0,FALSE,1.07325E+18,2018-12-13,16:08:00,16,6.0,14:30:00,17:15:00,2.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
139,TWITTER FOR IPHONE,CHINA JUST ANNOUNCED THAT THEIR ECONOMY IS GROWING MUCH SLOWER THAN ANTICIPATED BECAUSE OF OUR TRADE WAR WITH THEM. THEY HAVE JUST SUSPENDED U.S. TARIFF HIKES. U.S. IS DOING VERY WELL. CHINA WANTS TO MAKE A BIG AND VERY COMPREHENSIVE DEAL. IT COULD HAPPEN AND RATHER SOON!,27243.0,128368.0,FALSE,1.07362E+18,2018-12-14,16:35:00,16,6.0,16:00:00,17:15:00,1.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
140,TWITTER FOR IPHONE,CHINA JUST ANNOUNCE THE THERE ECONOMY IS GROWING MUCH SLOWER THAN ANTICIPATED BECAUSE OF OUR TRADE WAR WITH THEM. THEY HAVE JUST SUSPENDED U.S. TARIFF HIKES. U.S. IS DOING VERY WELL. CHINA WANTS TO MAKE A BIG AND VERY COMPREHENSIVE DEAL. IT COULD HAPPEN AND RATHER SOON!,2749.0,10439.0,FALSE,1.07362E+18,2018-12-14,16:25:00,16,6.0,16:00:00,17:15:00,1.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
141,TWITTER FOR IPHONE,THE DEDUCTIBLE WHICH COMES WITH OBAMACARE IS SO HIGH THAT IT IS PRACTICALLY NOT EVEN USEABLE! HURTS FAMILIES BADLY. WE HAVE A CHANCE WORKING WITH THE DEMOCRATS TO DELIVER GREAT HEALTHCARE! A CONFIRMING SUPREME COURT DECISION WILL LEAD TO GREAT HEALTHCARE RESULTS FOR AMERICANS!,20910.0,89800.0,FALSE,1.07465E+18,2018-12-17,13:02:00,13,7.0,12:30:00,13:30:00,1.0,LUNCH WITH VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
142,TWITTER FOR IPHONE,ANYTIME YOU HEAR A DEMOCRAT SAYING THAT YOU CAN HAVE GOOD BOARDER SECURITY WITHOUT A WALL WRITE THEM OFF AS JUST ANOTHER POLITICIAN FOLLOWING THE PARTY LINE. TIME FOR US TO SAVE BILLIONS OF DOLLARS A YEAR AND HAVE AT THE SAME TIME FAR GREATER SAFETY AND CONTROL!,14599.0,57372.0,FALSE,1.07465E+18,2018-12-17,13:08:00,13,7.0,12:30:00,13:30:00,1.0,LUNCH WITH VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
143,TWITTER FOR IPHONE,IT IS INCREDIBLE THAT WITH A VERY STRONG DOLLAR AND VIRTUALLY NO INFLATION THE OUTSIDE WORLD BLOWING UP AROUND US PARIS IS BURNING AND CHINA WAY DOWN THE FED IS EVEN CONSIDERING YET ANOTHER INTEREST RATE HIKE. TAKE THE VICTORY!,25130.0,106546.0,FALSE,1.07466E+18,2018-12-17,13:27:00,13,7.0,12:30:00,13:30:00,1.0,LUNCH WITH VICE PRESIDENT,LUNCH,PRIVATE DINING ROOM
144,TWITTER FOR IPHONE,ANYTIME YOU HEAR A DEMOCRAT SAYING THAT YOU CAN HAVE GOOD BORDER SECURITY WITHOUT A WALL WRITE THEM OFF AS JUST ANOTHER POLITICIAN FOLLOWING THE PARTY LINE. TIME FOR US TO SAVE BILLIONS OF DOLLARS A YEAR AND HAVE AT THE SAME TIME FAR GREATER SAFETY AND CONTROL!,32443.0,133258.0,FALSE,1.0747E+18,2018-12-17,16:05:00,16,7.0,16:00:00,16:30:00,0.5,MEDIA ENGAGEMENT,EVENT,OVAL OFFICE
145,TWITTER FOR IPHONE,RT @WHITEHOUSE: ON DECEMBER 17 1903 THE FIRST SUCCESSFUL FLIGHT OF WILBUR AND ORVILLE WRIGHT'S HANDCRAFTED BIPLANE USHERED IN THE AGE OF…,9181.0,0.0,TRUE,1.07471E+18,2018-12-17,17:02:00,17,7.0,16:30:00,17:15:00,0.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
146,TWITTER FOR IPHONE,MICHAEL ISIKOFF WAS THE FIRST TO REPORT DOSSIER ALLEGATIONS AND NOW SERIOUSLY DOUBTS THE DOSSIER CLAIMS. THE WHOLE RUSSIAN COLLUSION THING WAS A HOAX BUT WHO IS GOING TO RESTORE THE GOOD NAME OF SO MANY PEOPLE WHOSE REPUTATIONS HAVE BEEN DESTROYED?,21238.0,82019.0,FALSE,1.07502E+18,2018-12-18,13:32:00,13,7.0,12:45:00,13:45:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
147,TWITTER FOR IPHONE,RT @VP: TODAY @POTUS TRUMP WILL DIRECT THE @DEPTOFDEFENSE TO ESTABLISH A COMBATANT COMMAND THAT WILL OVERSEE ALL OF OUR MILITARY ACTIVITIE…,12624.0,0.0,TRUE,1.07507E+18,2018-12-18,16:53:00,16,7.0,16:45:00,17:00:00,0.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
148,TWITTER FOR IPHONE,RT @FLOTUS: MERRY CHRISTMAS FROM PRESIDENT DONALD J. TRUMP AND FIRST LADY MELANIA TRUMP. @POTUS &AMP; @FLOTUS ARE SEEN SATURDAY DECEMBER 15 I…,30271.0,0.0,TRUE,1.07507E+18,2018-12-18,16:36:00,16,7.0,16:30:00,16:45:00,0.25,PHOTO OPPORTUNITY WITH THE SECRETARY OF THE TREASURY,EVENT,OVAL OFFICE
149,TWITTER FOR IPHONE,....WILL NEVER BE PROVEN AND ARE LIKELY FALSE.”  THANK YOU TO MICHAEL ISIKOFF YAHOO FOR HONESTY. WHAT THIS MEANS IS THAT THE FISA WARRANTS AND THE WHOLE RUSSIAN WITCH HUNT IS A FRAUD AND A HOAX WHICH SHOULD BE ENDED IMMEDIATELY. ALSO IT WAS PAID FOR BY CROOKED HILLARY &AMP; DNC!,19460.0,75842.0,FALSE,1.07502E+18,2018-12-18,13:22:00,13,7.0,12:45:00,13:45:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
150,TWITTER FOR IPHONE,ILLEGAL IMMIGRATION COSTS THE UNITED STATES MORE THAN 200 BILLION DOLLARS A YEAR. HOW WAS THIS ALLOWED TO HAPPEN?,24894.0,92263.0,FALSE,1.07501E+18,2018-12-18,12:55:00,12,7.0,12:45:00,13:45:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
151,TWITTER FOR IPHONE,FACEBOOK TWITTER AND GOOGLE ARE SO BIASED TOWARD THE DEMS IT IS RIDICULOUS! TWITTER IN FACT HAS MADE IT MUCH MORE DIFFICULT FOR PEOPLE TO JOIN @REALDONALDTRUMP. THEY HAVE REMOVED MANY NAMES &AMP; GREATLY SLOWED THE LEVEL AND SPEED OF INCREASE. THEY HAVE ACKNOWLEDGED-DONE NOTHING!,26345.0,96334.0,FALSE,1.075E+18,2018-12-18,12:26:00,12,7.0,12:00:00,12:30:00,0.5,POLICY TIME,MEETING,OVAL OFFICE
152,TWITTER FOR IPHONE,I HOPE THE PEOPLE OVER AT THE FED WILL READ TODAY’S WALL STREET JOURNAL EDITORIAL BEFORE THEY MAKE YET ANOTHER MISTAKE. ALSO DON’T LET THE MARKET BECOME ANY MORE ILLIQUID THAN IT ALREADY IS. STOP WITH THE 50 B’S. FEEL THE MARKET DON’T JUST GO BY MEANINGLESS NUMBERS. GOOD LUCK!,16500.0,70330.0,FALSE,1.075E+18,2018-12-18,12:13:00,12,7.0,12:00:00,12:30:00,0.5,POLICY TIME,MEETING,OVAL OFFICE
153,TWITTER FOR IPHONE,GOOD LUCK TODAY IN COURT TO GENERAL MICHAEL FLYNN. WILL BE INTERESTING TO SEE WHAT HE HAS TO SAY DESPITE TREMENDOUS PRESSURE BEING PUT ON HIM ABOUT RUSSIAN COLLUSION IN OUR GREAT AND OBVIOUSLY HIGHLY SUCCESSFUL POLITICAL CAMPAIGN. THERE WAS NO COLLUSION!,18557.0,77887.0,FALSE,1.07499E+18,2018-12-18,11:41:00,11,7.0,11:00:00,12:00:00,1.0,MEETING WITH CHIEF OF STAFF,MEETING,OVAL OFFICE
154,TWITTER FOR IPHONE,BIGGEST OUTRAGE YET IN THE LONG WINDING AND HIGHLY CONFLICTED MUELLER WITCH HUNT IS THE FACT THAT 19000 DEMANDED TEXT MESSAGES BETWEEN PETER STRZOK AND HIS FBI LOVER LISA PAGE WERE PURPOSELY &AMP; ILLEGALLY DELETED. WOULD HAVE EXPLAINED WHOLE HOAX WHICH IS NOW UNDER PROTEST!,20258.0,76049.0,FALSE,1.07499E+18,2018-12-18,11:28:00,11,7.0,11:00:00,12:00:00,1.0,MEETING WITH CHIEF OF STAFF,MEETING,OVAL OFFICE
155,TWITTER FOR IPHONE,RUSSIA DOSSIER REPORTER NOW DOUBTS DOPEY CHRISTOPHER STEELE’S CLAIMS! “WHEN YOU GET INTO THE DETAILS OF THE STEELE DOSSIER THE SPECIFIC ALLEGATIONS WE HAVE NOT SEEN THE EVIDENCE TO SUPPORT THEM. THERE’S GOOD GROUNDS TO THINK THAT SOME OF THE MORE SENSATIONAL ALLEGATIONS.....,14488.0,57018.0,FALSE,1.07502E+18,2018-12-18,13:14:00,13,7.0,12:45:00,13:45:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
156,TWITTER FOR IPHONE,....IN ANY EVENT IT GOES ON AND ON &AMP; THE NEW AG WHO IS NOW BEING REPLACED BY YET ANOTHER AG (WHO OPENLY CAMPAIGNED ON A GET TRUMP AGENDA) DOES LITTLE ELSE BUT RANT RAVE &AMP; POLITIC AGAINST ME. WILL NEVER BE TREATED FAIRLY BY THESE PEOPLE - A TOTAL DOUBLE STANDARD OF “JUSTICE.”,17280.0,72633.0,FALSE,1.07541E+18,2018-12-19,15:05:00,15,7.0,15:00:00,16:00:00,1.0,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
157,TWITTER FOR IPHONE,...SLEAZEBAG AG ERIC SCHNEIDERMAN WHO HAS SINCE RESIGNED OVER HORRIFIC WOMEN ABUSE WHEN I WANTED TO CLOSE THE FOUNDATION SO AS NOT TO BE IN CONFLICT WITH POLITICS. SHADY ERIC WAS HEAD OF NEW YORKERS FOR CLINTON AND REFUSED TO EVEN LOOK AT THE CORRUPT CLINTON FOUNDATION......,20672.0,80635.0,FALSE,1.0754E+18,2018-12-19,14:56:00,14,7.0,14:45:00,15:00:00,0.25,CHRISTMAS MESSAGE VIDEO RECORDING,MEETING,DIPLOMATIC RECEPTION ROOM
158,TWITTER FOR IPHONE,THE TRUMP FOUNDATION HAS DONE GREAT WORK AND GIVEN AWAY LOTS OF MONEY BOTH MINE AND OTHERS TO GREAT CHARITIES OVER THE YEARS - WITH ME TAKING NO FEES RENT SALARIES ETC. NOW AS USUAL I AM GETTING SLAMMED BY CUOMO AND THE DEMS IN A LONG RUNNING CIVIL LAWSUIT STARTED BY.....,16282.0,65794.0,FALSE,1.0754E+18,2018-12-19,14:44:00,14,7.0,14:30:00,14:45:00,0.25,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
159,TWITTER FOR IPHONE,MEXICO IS PAYING (INDIRECTLY) FOR THE WALL THROUGH THE NEW USMCA THE REPLACEMENT FOR NAFTA! FAR MORE MONEY COMING TO THE U.S. BECAUSE OF THE TREMENDOUS DANGERS AT THE BORDER INCLUDING LARGE SCALE CRIMINAL AND DRUG INFLOW THE UNITED STATES MILITARY WILL BUILD THE WALL!,23954.0,98828.0,FALSE,1.07539E+18,2018-12-19,13:43:00,13,7.0,13:30:00,14:00:00,0.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
160,TWITTER FOR IPHONE,WE HAVE DEFEATED ISIS IN SYRIA MY ONLY REASON FOR BEING THERE DURING THE TRUMP PRESIDENCY.,25524.0,116733.0,FALSE,1.0754E+18,2018-12-19,14:29:00,14,7.0,14:00:00,14:30:00,0.5,POLICY TIME,MEETING,OVAL OFFICE
161,TWITTER FOR IPHONE,IN OUR COUNTRY SO MUCH MONEY HAS BEEN POURED DOWN THE DRAIN FOR SO MANY YEARS BUT THE DEMOCRATS FIGHT US LIKE CATS AND DOGS WHEN IT COMES TO SPENDING ON BOARDER SECURITY (INCLUDING A WALL) AND THE MILITARY. WE WON ON THE MILITARY IT IS BEING COMPLETELY REBUILT. WE WILL WIN...,353.0,1201.0,FALSE,1.07537E+18,2018-12-19,12:28:00,12,7.0,12:00:00,12:30:00,0.5,INTELLIGENCE BRIEFING,MEETING,OVAL OFFICE
162,TWITTER FOR IPHONE,IN OUR COUNTRY SO MUCH MONEY HAS BEEN POURED DOWN THE DRAIN FOR SO MANY YEARS BUT WHEN IT COMES TO BORDER SECURITY AND THE MILITARY THE DEMOCRATS FIGHT TO THE DEATH. WE WON ON THE MILITARY WHICH IS BEING COMPLETELY REBUILT. ONE WAY OR THE OTHER WE WILL WIN ON THE WALL!,25288.0,109676.0,FALSE,1.07537E+18,2018-12-19,12:35:00,12,7.0,12:30:00,13:30:00,1.0,LUNCH WITH THE SECRETARY OF STATE,LUNCH,PRIVATE DINING ROOM
163,TWITTER FOR IPHONE,WHEN I BEGRUDGINGLY SIGNED THE OMNIBUS BILL I WAS PROMISED THE WALL AND BORDER SECURITY BY LEADERSHIP. WOULD BE DONE BY END OF YEAR (NOW). IT DIDN’T HAPPEN! WE FOOLISHLY FIGHT FOR BORDER SECURITY FOR OTHER COUNTRIES - BUT NOT FOR OUR BELOVED U.S.A. NOT GOOD!,30304.0,119968.0,FALSE,1.07578E+18,2018-12-20,15:28:00,15,7.0,14:45:00,16:15:00,1.5,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
164,TWITTER FOR IPHONE,RT @REALDONALDTRUMP: AFTER HISTORIC VICTORIES AGAINST ISIS IT’S TIME TO BRING OUR GREAT YOUNG PEOPLE HOME! HTTPS://T.CO/XONJFZQFTP,29381.0,0.0,TRUE,1.07573E+18,2018-12-20,12:41:00,12,7.0,12:00:00,12:45:00,0.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
165,TWITTER FOR IPHONE,THE DEMOCRATS WHO KNOW STEEL SLATS (WALL) ARE NECESSARY FOR BORDER SECURITY ARE PUTTING POLITICS OVER COUNTRY. WHAT THEY ARE JUST BEGINNING TO REALIZE IS THAT I WILL NOT SIGN ANY OF THEIR LEGISLATION INCLUDING INFRASTRUCTURE UNLESS IT HAS PERFECT BORDER SECURITY. U.S.A. WINS!,22888.0,94469.0,FALSE,1.07573E+18,2018-12-20,12:28:00,12,7.0,12:00:00,12:45:00,0.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
166,TWITTER FOR IPHONE,....RUSSIA IRAN SYRIA &AMP; MANY OTHERS ARE NOT HAPPY ABOUT THE U.S. LEAVING DESPITE WHAT THE FAKE NEWS SAYS BECAUSE NOW THEY WILL HAVE TO FIGHT ISIS AND OTHERS WHO THEY HATE WITHOUT US. I AM BUILDING BY FAR THE MOST POWERFUL MILITARY IN THE WORLD. ISIS HITS US THEY ARE DOOMED!,16936.0,74564.0,FALSE,1.07573E+18,2018-12-20,12:16:00,12,7.0,12:00:00,12:45:00,0.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
167,TWITTER FOR IPHONE,WITH SO MUCH TALK ABOUT THE WALL PEOPLE ARE LOSING SIGHT OF THE GREAT JOB BEING DONE ON OUR SOUTHERN BORDER BY BORDER PATROL ICE AND OUR GREAT MILITARY. REMEMBER THE CARAVANS? WELL THEY DIDN’T GET THROUGH AND NONE ARE FORMING OR ON THEIR WAY. BORDER IS TIGHT. FAKE NEWS SILENT!,24050.0,101172.0,FALSE,1.07573E+18,2018-12-20,12:39:00,12,7.0,12:00:00,12:45:00,0.75,EXECUTIVE TIME,EXECUTIVE_TIME,OVAL OFFICE
168,TWITTER FOR IPHONE,“I’M PROUD OF THE PRESIDENT TODAY TO HEAR THAT HE IS DECLARING VICTORY IN SYRIA.” SENATOR RAND PAUL.  “I COULDN’T AGREE MORE WITH THE PRESIDENTS DECISION. BY DEFINITION THIS IS THE OPPOSITE OF AN OBAMA DECISION. SENATOR MIKE LEE,13158.0,60475.0,FALSE,1.07571E+18,2018-12-20,11:25:00,11,7.0,11:00:00,12:00:00,1.0,MEETING WITH CHIEF OF STAFF,MEETING,OVAL OFFICE
169,TWITTER FOR IPHONE,GETTING OUT OF SYRIA WAS NO SURPRISE. I’VE BEEN CAMPAIGNING ON IT FOR YEARS AND SIX MONTHS AGO WHEN I VERY PUBLICLY WANTED TO DO IT I AGREED TO STAY LONGER. RUSSIA IRAN SYRIA &AMP; OTHERS ARE THE LOCAL ENEMY OF ISIS. WE WERE DOING THERE WORK. TIME TO COME HOME &AMP; REBUILD. #MAGA,16808.0,72204.0,FALSE,1.07572E+18,2018-12-20,11:42:00,11,7.0,11:00:00,12:00:00,1.0,MEETING WITH CHIEF OF STAFF,MEETING,OVAL OFFICE
170,TWITTER FOR IPHONE,DOES THE USA WANT TO BE THE POLICEMAN OF THE MIDDLE EAST GETTING NOTHING BUT SPENDING PRECIOUS LIVES AND TRILLIONS OF DOLLARS PROTECTING OTHERS WHO IN ALMOST ALL CASES DO NOT APPRECIATE WHAT WE ARE DOING? DO WE WANT TO BE THERE FOREVER? TIME FOR OTHERS TO FINALLY FIGHT.....,26017.0,109948.0,FALSE,1.07572E+18,2018-12-20,11:56:00,11,7.0,11:00:00,12:00:00,1.0,MEETING WITH CHIEF OF STAFF,MEETING,OVAL OFFICE
171,TWITTER FOR IPHONE,THANK YOU @STEVEDAINES FOR BEING WILLING TO GO WITH THE SO-CALLED NUCLEAR OPTION IN ORDER TO WIN ON DESPERATELY NEEDED BORDER SECURITY! HAVE MY TOTAL SUPPORT.,15951.0,69823.0,FALSE,1.0761E+18,2018-12-21,13:08:00,13,7.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
172,TWITTER FOR IPHONE,MITCH USE THE NUCLEAR OPTION AND GET IT DONE! OUR COUNTRY IS COUNTING ON YOU!,28519.0,118884.0,FALSE,1.0761E+18,2018-12-21,13:02:00,13,7.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
173,TWITTER FOR IPHONE,SHUTDOWN TODAY IF DEMOCRATS DO NOT VOTE FOR BORDER SECURITY!,23237.0,104725.0,FALSE,1.07609E+18,2018-12-21,12:31:00,12,7.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
174,TWITTER FOR IPHONE,EVEN PRESIDENT RONALD REAGAN TRIED FOR 8 YEARS TO BUILD A BORDER WALL OR FENCE AND WAS UNABLE TO DO SO. OTHERS ALSO HAVE TRIED. WE WILL GET IT DONE ONE WAY OR THE OTHER!,20752.0,93214.0,FALSE,1.07609E+18,2018-12-21,12:38:00,12,7.0,12:30:00,13:30:00,1.0,LUNCH,LUNCH,PRIVATE DINING ROOM
